Stkcd,Trdynt,Yopnprc,Yclsprc,Ynshrtrd,Ysmvosd,Ysmvttl,Yretwd,Yretnd,Yarkettype
2123,2008,93.4,34.68,96253614,2718354.41,4439040,-0.253832,-0.253816,4
2123,2009,34.9,37.7,505670801,4728419.77,8444800,0.747019,0.745098,4
2123,2010,37.8,47.5,695476732,13949068.74,15960000,0.88992,0.88992,4
2123,2011,47.69,16.33,818985635,7326741.96,8230320,-0.484316,-0.484316,4
2123,2012,16.55,8.66,1584391854,3916702.39,4364640,-0.469688,-0.469688,4
2123,2013,8.77,7.24,2498837473,3279104.93,3648960,-0.163972,-0.163972,4
2123,2014,7.26,9.22,2878655928,4175876.72,4646880,0.277008,0.276243,4
2123,2015,10.14,25.65,4496829960,11666838.63,22099912.39,1.781996,1.781996,4
2123,2016,25.3,15,3020995746,8986203.32,12923925.38,-0.415205,-0.415205,4
2123,2017,10.17,10.35,5946253,6116308.01,8917508.51,,,4
2124,2007,26,31.27,162336933,578495,2141995,,,4
2124,2008,31.27,9.15,485598875,533776.23,1253550,-0.410304,-0.408379,4
2124,2009,9.24,15.71,827572789,940940.1,2152270,0.73869,0.733333,4
2124,2010,15.9,10.36,803479008,1347241.9,2128980,0.003254,0.00191,4
2124,2011,10.39,7.03,1040306002,919472.36,1444665,-0.313972,-0.311776,4
2124,2012,7.13,7.85,813150613,1086243.75,1613175,0.132482,0.130868,4
2124,2013,7.9,8.14,608806878,1125436.4,1672770,0.052236,0.049682,4
2124,2014,8.1,9.12,743837159,1343891.28,1899787.2,0.134328,0.132678,4
2124,2015,9.18,27.18,1516907255,3988960.58,7865890.4,1.992921,1.991217,4
2124,2016,27.2,12.13,3827889532,3725338.91,7722926.82,-0.010427,-0.010817,4
2124,2017,12.18,8.32,1384663058,3177285.58,6432070.52,-0.303231,-0.303792,4
2125,2007,18.6,15.22,288819746,380500,1147588,,,4
2125,2008,15.25,5.68,233945072,157254.21,428272,-0.626807,-0.626807,4
2125,2009,5.63,18.15,405818766,570405.04,1368510,2.195423,2.195423,4
2125,2010,18.6,25.76,595625508,1942244.11,1942304,0.419284,0.419284,4
2125,2011,25.61,15.38,266577897,1159616.24,1337393.05,-0.40295,-0.40295,4
2125,2012,15.38,7.15,483828895,956090.11,994783.9,-0.254167,-0.253576,4
2125,2013,7.2,8.55,402805914,1143296.56,1189566.77,0.195804,0.195804,4
2125,2014,9.41,10.35,1031924403,1439976.21,1440001.88,0.210526,0.210526,4
2125,2015,10.36,23.35,1164765968,3248699.88,3779057.19,1.256039,1.256039,4
2125,2016,23.4,14.5,1958646268,3227830.28,5011199.78,-0.006425,-0.006424,4
2125,2017,14.64,10.22,2120174465,2275063.83,3532031.85,-0.295173,-0.295172,4
2126,2007,23.3,17.06,193256150,511800,1706000,,,4
2126,2008,17.22,8.34,137948135,315751.44,834000,-0.507745,-0.507151,4
2126,2009,8.47,20.3,435224247,768388.19,2030000,1.457474,1.448441,4
2126,2010,20.63,32.7,501792461,2933202.43,3270000,0.615191,0.6133,4
2126,2011,33.3,13.66,310681619,1564362.6,2171940,-0.455301,-0.454495,4
2126,2012,13.66,5.7,499004628,1657182.11,1812600,-0.162203,-0.161786,4
2126,2013,5.71,10.41,2425863232,3070558.93,3399801.9,0.83624,0.831579,4
2126,2014,10.39,11.94,1943725620,3533203.69,3910827.6,0.150834,0.150336,4
2126,2015,11.94,18.45,3381548895,5537864.01,6651963,0.548098,0.549414,4
2126,2016,18.3,9.69,3561897813,5904688.34,6987265.2,0.054258,0.053659,4
2126,2017,9.67,9.8,2865319614,5974120.3,7850600.31,0.015301,0.015273,4
2127,2007,25,18.8,179946395,526400,2045195.6,,,4
2127,2008,18.65,5.6,262224460,219520,852890.08,-0.581423,-0.580319,4
2127,2009,5.65,12.66,964745112,595526.4,2313768.95,1.740391,1.730714,4
2127,2010,12.78,14.55,1350139558,2470588.75,5413314.19,0.84571,0.842812,4
2127,2011,14.55,4.94,869486637,1478618.33,2205506.98,-0.590149,-0.589141,4
2127,2012,4.67,3.64,963783108,1095378.84,1625110.4,-0.259739,-0.259109,4
2127,2013,3.67,6.65,1406878134,1333605.7,2968951.7,0.826923,0.826923,4
2127,2014,6.32,8.78,742891315,3919909.16,3919909.16,0.320301,0.320301,4
2127,2015,8.77,18.72,1929295637,8357710.65,8357710.65,1.132118,1.132118,4
2127,2016,18.21,11.48,2316394816,10250571.26,17659219.43,0.226495,0.226496,4
2127,2017,11.49,12.19,2091395027,11801797.53,19949913.48,0.061847,0.061847,4
2128,2007,26,49.51,522544590,3861780,32388674.6,,,4
2128,2008,49.6,9.09,616726844,1426902.75,7730498.24,-0.752881,-0.74698,4
2128,2009,9.37,27.65,2095745544,6571370.53,30569060.41,2.978475,2.976348,4
2128,2010,27.98,25.52,1372444158,33857030.96,33857030.96,0.122032,0.118409,4
2128,2011,26,13.4,947476372,17777594.62,17777594.62,-0.462034,-0.455329,4
2128,2012,13.54,13.42,854781102,17804128.35,17804128.35,0.037259,0.038806,4
2128,2013,13.57,8.02,912601549,10640017.04,10640023.05,-0.392169,-0.387481,4
2128,2014,8.01,9.33,2324812791,12377939.94,15248751.15,0.18055,0.17581,4
2128,2015,9.36,8.45,4785491115,13420451.83,13810498.1,-0.089453,-0.083601,4
2128,2016,8.45,8.6,5631152857,13658699.22,14055654.87,0.031789,0.029586,4
2128,2017,8.62,11.08,4477276835,18108867.37,18108913.48,0.328759,0.323256,4
2129,2007,16.8,20.89,665546352,2089000,7576044.42,,,4
2129,2008,20.93,6.24,664662902,1587658.82,3012856.75,-0.624607,-0.623265,4
2129,2009,6.3,9.1,2277804515,2321288.02,4393749.43,0.462669,0.463141,4
2129,2010,9.15,27.93,1436036434,7147499.55,13485430.95,2.069231,2.069231,4
2129,2011,27.99,10.4,1217539697,7518215.94,7532141.88,-0.440826,-0.440387,4
2129,2012,10.5,12.75,957718416,9217043.58,11205230.97,0.227086,0.227115,4
2129,2013,13.15,18.58,1340640373,13439874.98,16328877.76,0.457255,0.457255,4
2129,2014,18.47,21.05,2006109138,15245344.87,21971034.71,0.132938,0.132939,4
2129,2015,21.15,12.22,10135060958,28060299.14,32312569.61,0.277388,0.277625,4
2129,2016,12.25,8.29,3375327010,19035996.72,21920720.3,-0.321604,-0.321604,4
2129,2017,9.06,11.49,4406095481,30382276.99,30382276.99,0.393656,0.392039,4
2130,2007,50.01,47.73,95840301,668220,2594125.5,,,4
2130,2008,48,11.58,181747495,324240,1258746,-0.512495,-0.51058,4
2130,2009,11.63,19.33,832831762,811860,3151756.5,1.516531,1.512522,4
2130,2010,19.38,23.13,1967837235,3223393.98,5657019.75,0.803347,0.800052,4
2130,2011,24.55,12.86,1346800716,2270166.98,3740798.4,-0.379698,-0.369779,4
2130,2012,12.98,8.23,1572729498,2186337.33,3622706.23,-0.037195,-0.036159,4
2130,2013,8.24,6.61,1505663804,2290395.58,3772174.62,0.049901,0.050182,4
2130,2014,6.59,12.43,5143201439,4316402.93,7078026.05,0.887247,0.885023,4
2130,2015,12.42,22.92,8839759961,8872531.22,13050372.91,0.849099,0.847949,4
2130,2016,22.93,14.12,3775577816,6102654.19,8842360.98,-0.379284,-0.379145,4
2130,2017,14.19,5.76,2079254639,5600929.28,7270957.8,-0.182233,-0.182011,4
2131,2007,31,34.98,128012781,664620,2633294.4,,,4
2131,2008,35,6.76,197936351,308622.88,1017785.6,-0.612736,-0.612064,4
2131,2009,6.9,18.67,711434038,852365.26,2810955.2,1.821828,1.806213,4
2131,2010,18.77,16.3,1212258217,2368312.15,4908256,0.746117,0.746117,4
2131,2011,17.93,12.35,842001006,2259977.9,3718832,-0.242331,-0.242331,4
2131,2012,12.54,10.39,826378594,1884799.53,3321104.83,-0.158704,-0.158704,4
2131,2013,10.45,14.14,815887886,2585881.49,5310819.81,0.365145,0.363811,4
2131,2014,14.28,23.2,772059845,4307202.45,9081047.24,0.644837,0.644272,4
2131,2015,23.24,19.5,1547588543,12295658.12,29433839.16,1.525588,1.523707,4
2131,2016,19.31,15.95,3200203897,12547161.33,25626841.59,-0.180627,-0.180513,4
2131,2017,2.61,2.6,29540758,8396011.3,14532592.03,,,4
2132,2007,16.6,25.37,315082952,1040170,4137288.86,,,4
2132,2008,25.52,6.13,397333459,512203.26,1499502.21,-0.636945,-0.636579,4
2132,2009,6.22,14.2,1030109588,1252894.71,3473561.4,1.343011,1.33279,4
2132,2010,14.35,31.55,871564715,3739767.32,8516446.1,1.237422,1.228873,4
2132,2011,31.4,7.04,1792273411,2102976.33,3800683.39,-0.552224,-0.550555,4
2132,2012,7.05,4.68,1809441996,1518441.27,2526590.66,-0.335227,-0.335227,4
2132,2013,4.7,3.85,879317940,1277785.5,2078498.73,-0.167367,-0.166667,4
2132,2014,3.85,5.61,2240484687,1948538.2,3028669.58,0.457143,0.457143,4
2132,2015,5.63,7.59,5179979940,3591015.43,5361293.89,0.600721,0.477976,4
2132,2016,7.52,6.58,3617864242,4700385.8,8269575.72,0.321234,0.31357,4
2132,2017,5.92,5.45,1919623982,5405570.53,6848276.12,-0.162903,-0.164134,4
2133,2007,20.61,24.88,443727981,1567440,6202584,,,4
2133,2008,25.1,3.55,1320506334,871606.94,1770030,-0.710948,-0.706592,4
2133,2009,3.63,9.76,3081258876,2502840.59,4866336,1.777786,1.771831,4
2133,2010,9.83,6.31,1771337281,1996877.05,3146166,-0.34543,-0.342213,4
2133,2011,6.36,4.58,1031749497,1567215.7,2283588,-0.255808,-0.250396,4
2133,2012,4.62,4.78,2018415104,2074850.14,2859969.6,0.273275,0.274236,4
2133,2013,4.84,3.82,1568958989,1595655.47,2285582.4,-0.184317,-0.1841,4
2133,2014,3.81,4.88,1833555775,2221619.21,3777823.57,0.304812,0.298429,4
2133,2015,4.89,9.65,6805902383,6126051,7470491.29,1.001946,0.993852,4
2133,2016,9.6,7.69,6024224708,4625570.38,5953168.71,-0.193163,-0.194819,4
2133,2017,7.71,4.64,1994798390,2945235.68,3592028.97,-0.388224,-0.386216,4
2134,2007,18.8,16.11,310099077,805500,3168511.82,,,4
2134,2008,16.02,4.9,215801177,577270.84,1204663.86,-0.619277,-0.61887,4
2134,2009,4.95,8.1,1726766880,954314.66,1991383.12,0.653061,0.653061,4
2134,2010,8.08,8.62,1198366392,2119225,2119225,0.064198,0.064198,4
2134,2011,8.67,5.87,1118828560,1443138.14,1443138.14,-0.319026,-0.319026,4
2134,2012,5.94,5.5,824220396,1352173.72,1352173.72,-0.063032,-0.063032,4
2134,2013,5.53,6.66,675128898,1637359.45,1637359.45,0.210909,0.210909,4
2134,2014,6.59,8.01,638564875,1969256.64,1969256.64,0.202702,0.202703,4
2134,2015,8.01,18.5,1663231098,4548220.71,4548220.71,1.309612,1.309613,4
2134,2016,17.81,16.01,1936844953,3936054.79,3936054.79,-0.134595,-0.134595,4
2134,2017,16.03,8.96,500671065,2202813.92,2202813.92,-0.44035,-0.44035,4
2135,2007,21.6,18.22,298129540,910990.89,3644000,,,4
2135,2008,18.2,6.51,337139450,387890.38,1302000,-0.640495,-0.639407,4
2135,2009,6.6,12.9,654889141,768633.92,2580000,0.992494,0.990783,4
2135,2010,13,16.59,577569527,2764545.16,3318000,0.29467,0.292248,4
2135,2011,16.56,7.93,721312036,2017858.88,2968199,-0.280926,-0.279988,4
2135,2012,8.03,4.71,805079813,3158887.86,3525906,0.190653,0.191047,4
2135,2013,4.75,3.66,1908456600,2452959.57,2739876,-0.219926,-0.219745,4
2135,2014,3.69,5.62,2649829507,3772113.28,4207132,0.53956,0.538251,4
2135,2015,6,12.11,5170074260,8128165.79,10348384.94,1.157025,1.156584,4
2135,2016,12.08,7.28,3411528816,4886296.2,6220994.42,-0.398476,-0.398348,4
2135,2017,7.28,7.2,3514781707,4832600.64,7447695.84,-0.010157,-0.010165,4
2136,2007,22.53,18.83,136810754,376600,1486063.6,,,4
2136,2008,18.84,6.99,160168487,328485.26,551650.8,-0.628784,-0.628784,4
2136,2009,6.98,14.65,562332606,688456.24,1156178,1.095851,1.095851,4
2136,2010,14.66,16.38,519167400,1245089.01,1292709.6,0.118089,0.118089,4
2136,2011,16.4,14.12,1678319175,2161191.39,3036082.4,0.724053,0.724054,4
2136,2012,14.45,8.74,1477565107,1733202.96,1879274.8,-0.376432,-0.373938,4
2136,2013,8.81,6.6,1527774932,1314769.2,1419132,-0.244851,-0.244851,4
2136,2014,6.6,9.63,1493160227,2053090.34,2070642.6,0.459091,0.459091,4
2136,2015,9.56,16.32,2146798549,3483660.84,3509126.4,0.694704,0.694704,4
2136,2016,16.58,17.32,1851852070,3695811.05,3724146.4,0.061275,0.061275,4
2136,2017,17.27,14.24,1775267197,3038698.66,3061884.8,-0.177829,-0.177829,4
2137,2007,30.5,32.8,211270183,1095520,4375520,,,4
2137,2008,32.61,5.23,303511504,262023,1046523,-0.757506,-0.751677,4
2137,2009,5.3,9.91,1088859010,645438.3,2577888.3,1.488285,1.482409,4
2137,2010,9.9,12.15,1268721770,3120740.56,3160579.5,0.237241,0.236125,4
2137,2011,12.18,6.1,915251344,1880602.25,1904151.6,-0.397531,-0.397531,4
2137,2012,6.16,5.4,763549914,1666216.52,1685642.4,-0.106108,-0.101639,4
2137,2013,5.43,3.96,842312453,1649970.74,1815305.98,-0.006181,-0.006296,4
2137,2014,3.97,6.97,1361339198,2909475.01,3212546.88,0.7601,0.760101,4
2137,2015,7.6,23,1191940188,5869676.64,11744015.65,2.299857,2.299857,4
2137,2016,22.8,12.65,3258747761,3229270.9,7291233.78,-0.45,-0.45,4
2137,2017,12.69,6.99,1752604739,2031932.05,4049613.09,-0.447431,-0.447431,4
2138,2007,35.22,30.1,125769122,722400,2829400,,,4
2138,2008,30.1,11.4,149918808,461668.37,1071600,-0.621262,-0.621262,4
2138,2009,11.63,20.23,590190615,1065046.38,2472106,1.342044,1.333246,4
2138,2010,20.31,27.7,759046550,4611433.4,5382864.83,1.080974,1.066238,4
2138,2011,27.8,13.8,400922494,2335268.64,2930271.3,-0.501805,-0.501805,4
2138,2012,13.75,12.69,529896540,3885131.21,3988877.03,0.393196,0.390217,4
2138,2013,12.73,17.24,1500667131,5410012.18,5656139.04,0.37361,0.37431,4
2138,2014,17.2,17.45,1714650773,5545275.15,6464691.15,0.021636,0.023782,4
2138,2015,17.3,14.35,6852183388,10380644.19,10632471.98,0.644698,0.644699,4
2138,2016,14.33,17.31,3957171255,11650135.28,13077269.03,0.223155,0.220209,4
2138,2017,17.31,16.58,1877824625,10722144.11,13539482.57,-0.033072,-0.030618,4
2139,2007,39,30.57,150560814,552705.6,1528500,,,4
2139,2008,29.94,9.1,179700988,462498.4,910000,-0.403653,-0.403337,4
2139,2009,9.25,16.09,871145244,1171371.71,2252600,1.498067,1.491868,4
2139,2010,16.4,21.14,934206227,2405210.88,3551520,0.588648,0.585954,4
2139,2011,21.1,9.11,526583876,1045786.19,1530480,-0.569063,-0.569063,4
2139,2012,9.24,6.06,715227873,917713.72,1323504,-0.118523,-0.113282,4
2139,2013,6.08,9.23,1466176746,1463964.8,2015832,0.554614,0.547855,4
2139,2014,9.22,12.53,1968134782,1989005.45,2736552,0.371539,0.368364,4
2139,2015,12.65,24.91,2911388443,4038553.98,6542772.62,0.998171,0.99601,4
2139,2016,24.71,13.19,2689400396,3786095.39,5965573.45,-0.200356,-0.199719,4
2139,2017,13.26,11.83,3486760032,6027903,8042749.45,0.361565,0.35671,4
2140,2007,52.03,97.2,67156967,1632960,6513605.28,,,4
2140,2008,97.8,25.3,58305384,984676,2712661.95,-0.582325,-0.581481,4
2140,2009,24.96,41.8,204323014,2115890.92,5826326.11,1.197908,1.181423,4
2140,2010,41.38,41.1,589581856,11061793.08,11457512.1,0.972526,0.970096,4
2140,2011,42.04,23,407102752,9937108,10258794.28,-0.101094,-0.100973,4
2140,2012,23.06,21.98,278814663,9524580.85,9803839.06,-0.038795,-0.03913,4
2140,2013,21.98,18.86,782101143,8191310.05,8412211.31,-0.14041,-0.139672,4
2140,2014,18.83,17.99,942378945,7863241.69,8024161.27,-0.043227,-0.043478,4
2140,2015,18.02,21.3,1752242441,9355515.21,9500535.57,0.187437,0.188994,4
2140,2016,21.28,13.52,1219817451,5938336.41,6030386.9,-0.363381,-0.362911,4
2140,2017,13.61,11.07,1629210669,4869174.5,4937602.29,-0.177885,-0.177515,4
2141,2007,26,19.89,118876981,403767,1615068,,,4
2141,2008,19.55,6.93,153772448,231635.25,562716,-0.646681,-0.644042,4
2141,2009,7.08,10.9,673202876,600194.88,1239112,1.20202,1.20202,4
2141,2010,10.96,12.15,814159388,1381212,1381212,0.114679,0.114679,4
2141,2011,12.19,6.25,413199812,1136800,1136800,-0.174279,-0.173663,4
2141,2012,6.3,4.8,529012827,873062.4,873062.4,-0.232,-0.232,4
2141,2013,4.8,7.15,648923896,1300499.2,1300499.2,0.489583,0.489583,4
2141,2014,7.12,13.89,660693009,2526424.32,2526424.32,0.963958,0.956643,4
2141,2015,13.85,31.6,1198842948,5747660.8,5747660.8,1.275018,1.275018,4
2141,2016,31.22,10.04,4410232335,6391544.32,11391951.45,0.112025,0.112025,4
2141,2017,10.06,7.91,1636335156,5035569.28,8975133.07,-0.211934,-0.211952,4
2142,2007,20.38,21.93,2336010870,9868500,54825000,,,4
2142,2008,21.99,6.8,2722669154,7163674.81,17000000,-0.685066,-0.680803,4
2142,2009,6.88,17.49,5481669330,18427229.46,43725000,1.62309,1.601471,4
2142,2010,17.63,12.4,4931231377,30681332.71,35759374.56,-0.279391,-0.279588,4
2142,2011,12.42,9.16,3293501358,22710796.77,26415796.05,-0.247823,-0.245161,4
2142,2012,9.2,10.66,3567405381,26483255.47,30741526.84,0.189026,0.18559,4
2142,2013,10.74,9.23,4412981075,26501900.9,26617663.48,-0.108561,-0.110694,4
2142,2014,9.19,15.73,6150025013,45184685.96,51119800.75,0.78258,0.747562,4
2142,2015,15.76,15.51,17166802149,53513539.63,60485806.2,0.211334,0.211825,4
2142,2016,15.5,16.64,5582992828,57448964.09,64892573.51,0.104722,0.10187,4
2142,2017,16.78,17.81,5192379058,80122126.99,90291932.35,0.416067,0.41244,4
2143,2007,26,28.3,142753013,764100,3028100,,,4
2143,2008,28.01,5.27,350945639,214525.87,845835,-0.718939,-0.717138,4
2143,2009,5.4,13.69,866078489,559784.05,2197245,1.597723,1.597723,4
2143,2010,13.81,10.27,645969581,727377.84,1648335,-0.249817,-0.249817,4
2143,2011,10.32,7.62,476040166,549877.65,1223010,-0.258033,-0.258033,4
2143,2012,7.7,5.17,290524139,543304.93,1078720.5,-0.108002,-0.104856,4
2143,2013,5.2,6.69,293089805,705212.87,1395868.5,0.294004,0.294004,4
2143,2014,7.36,14.79,1113752426,1294683.34,16359904.74,1.210762,1.210762,4
2143,2015,14.79,40.55,1266028447,5457137.82,44854235.1,1.746125,1.745098,4
2143,2016,36.5,32.21,766485518,7242927.35,35628974.42,-0.203361,-0.203946,4
2143,2017,31.68,13.2,1587429256,13096067.04,23361811.23,-0.341706,-0.341509,4
2144,2007,25.6,26.35,252742915,711450,2828377.38,,,4
2144,2008,25.8,5.72,405063676,282221.4,613977.94,-0.781522,-0.779127,4
2144,2009,5.71,13.24,731822466,803371.72,1421165.71,1.335203,1.332168,4
2144,2010,13.29,17.29,465095639,1179580.72,2616647.85,0.305891,0.305891,4
2144,2011,17.25,13.45,274681610,1151164.14,2035506.86,-0.213234,-0.213418,4
2144,2012,13.45,12.8,562963291,1135201.16,1937136.64,-0.033388,-0.033457,4
2144,2013,12.89,19.92,518206778,1933762.25,3521109.56,0.569378,0.567969,4
2144,2014,19.98,17.3,924443508,2193731.85,3057991.73,-0.120595,-0.121486,4
2144,2015,17.28,28.48,2210481165,3733263.29,5034196.8,0.65567,0.657803,4
2144,2016,28.16,22.62,1166838168,3050640.24,3998368.38,-0.202051,-0.202247,4
2144,2017,22.56,14.01,360403048,1947176.14,2476443.02,-0.376735,-0.376216,4
2145,2007,32.3,21.26,387354748,1275600,4039400,,,4
2145,2008,21.7,4.81,796296239,480316.98,913900,-0.773754,-0.773754,4
2145,2009,4.7,10.42,1326661695,1040520.36,1979800,1.16632,1.16632,4
2145,2010,10.38,7.72,829666666,770903.76,1466800,-0.259117,-0.259117,4
2145,2011,8.11,8.14,1128394883,1539250.22,1546600,0.054404,0.054404,4
2145,2012,7.73,11.08,304190551,1247567.77,2105200,0.361179,0.361179,4
2145,2013,11.2,7.45,1537521928,1073523.24,3055333.95,-0.327617,-0.327617,4
2145,2014,7.55,11.65,2156631604,2170480.13,5244628.77,0.563758,0.563758,4
2145,2015,11.56,15.3,3553566646,3948341.18,8195371.44,0.313305,0.313305,4
2145,2016,15.17,6.13,9152070393,6264930.4,9768569.24,0.20196,0.201961,4
2145,2017,6.15,5.99,8310562052,6358857.65,9535011.24,-0.022839,-0.022838,4
2146,2007,48.8,36.23,285964191,2536100,14492000,,,4
2146,2008,36.19,5.43,821005363,847286.34,4344000,-0.698877,-0.697488,4
2146,2009,5.5,20.71,1271682693,3231517.47,18556160,2.841836,2.832413,4
2146,2010,20.9,13.59,2055779508,19257993.8,19482624,0.056657,0.054756,4
2146,2011,13.64,8.8,2327097209,14299938.78,16400384,-0.150422,-0.150846,4
2146,2012,8.78,13.99,2098885855,22793622.3,26186477.8,0.605578,0.603409,4
2146,2013,14.06,10,3198602429,16533923.97,18915670.99,-0.278726,-0.274482,4
2146,2014,9.98,15.87,7545727693,26586256.75,30236871.57,0.618332,0.607,4
2146,2015,16.23,9.53,11664010664,32041067.37,41438001.5,0.210017,0.213611,4
2146,2016,9.53,7.85,5347574890,26414932.06,34133086.23,-0.14555,-0.150052,4
2146,2017,7.88,9.53,12758440928,37075017.9,41438001.5,0.262379,0.264968,4
2147,2007,45,44.6,114422069,1070400,4192400,,,4
2147,2008,45,11,267238735,1119160.57,2068000,-0.503931,-0.500673,4
2147,2009,11.23,11.88,762057279,1626071.38,2680128,0.311882,0.314182,4
2147,2010,11.92,15.63,1069028518,2217560.91,4040695.89,0.320388,0.319865,4
2147,2011,15.69,8.5,656741879,1616563.02,2197435.39,-0.450587,-0.446577,4
2147,2012,8.6,5.68,520378707,1153769.64,1468403.88,-0.319204,-0.314118,4
2147,2013,5.7,5.45,811815317,1117874.46,1408943.86,-0.022558,-0.022887,4
2147,2014,5.45,8.12,1552608915,1704975.25,2099197.1,0.489908,0.489908,4
2147,2015,8.14,17.9,835767829,3758504.55,4627540.4,1.204433,1.204433,4
2147,2016,16.11,17.62,1703635808,3950632.71,24777466.49,-0.015643,-0.015642,4
2147,2017,17.81,12.94,839664481,6939036.59,23655308.81,-0.017451,-0.016913,4
2148,2007,70,49.4,74824550,622440,2489760,,,4
2148,2008,49.1,13.54,127901805,609056.28,1023624,-0.586756,-0.584818,4
2148,2009,14.2,34.5,349112824,1551879,2608200,1.572864,1.562777,4
2148,2010,34.82,44.77,331612939,2329018.22,3384612,0.304657,0.303478,4
2148,2011,45,18.18,467883227,1513627.84,2061612,-0.387483,-0.38709,4
2148,2012,18.26,12.97,1158033092,1068658.55,1470798,-0.285401,-0.284928,4
2148,2013,13.08,45.49,1612443151,3845903.33,5158566,2.522048,2.515035,4
2148,2014,45.6,18.19,1669443512,3160479.5,4653963.81,-0.1976,-0.196966,4
2148,2015,18.24,22.81,4705447763,4617201.32,5836004.1,0.254385,0.254535,4
2148,2016,22.48,19.06,2624320420,3897542.21,4876555.82,-0.164402,-0.164402,4
2148,2017,19.08,9.07,5552217576,3999052.37,5145874.72,0.052576,0.052676,4
2149,2007,48,36.82,138428425,846860,3366084.4,,,4
2149,2008,37.21,12.25,180395223,594125,1119895,-0.6673,-0.6673,4
2149,2009,12.65,23.99,629820868,1745272.5,4189373.7,1.949437,1.949796,4
2149,2010,24.01,24.88,554481598,3411794.4,4344794.4,0.037099,0.037099,4
2149,2011,25.01,11.52,586156198,1579737.6,2011737.6,-0.53227,-0.528939,4
2149,2012,11.68,10.99,513662835,1919183.7,1919183.7,-0.046007,-0.046007,4
2149,2013,11.19,13.25,570878577,2313847.5,2313847.5,0.211349,0.210191,4
2149,2014,13.25,15.53,620747673,2712003.9,2712003.9,0.172076,0.172075,4
2149,2015,15.54,28.01,1298113637,4891386.3,4891386.3,0.803606,0.803606,4
2149,2016,27.9,28.05,976187842,4898371.5,5966435.19,0.001428,0.001428,4
2149,2017,28.05,9.61,1757013368,4087942.87,4088231.17,-0.314795,-0.314795,4
2150,2007,52.65,36.7,80447703,642250,2550650,,,4
2150,2008,36.7,9.15,130271343,240187.5,953887.5,-0.619841,-0.617847,4
2150,2009,9.15,16.55,448663232,550618.5,1725337.5,0.836612,0.830601,4
2150,2010,16.67,15.52,600021939,865317.6,2426940,0.418617,0.41571,4
2150,2011,15.56,6.07,794212246,541492.56,1518714,-0.366912,-0.364562,4
